Início da Leitura : Um voo sobre as capitais brasileiras: Região Centro-Oeste
Page : 1 Time : 18/12/2022 15:21:14
Timestamp: 633931088,1395	 X: 214,860606356799 Y:187,313770967903
Timestamp: 633931112,226	 X: 214,973609016852 Y:187,28509477114
Timestamp: 633931121,6391	 X: 215,337026607194 Y:187,500814746083
Timestamp: 633931131,9849	 X: 215,969269041043 Y:188,561878722066
Timestamp: 633931159,2157	 X: 215,678375577182 Y:188,058023462652
Timestamp: 633931165,5725	 X: 216,45763036572 Y:191,034349222121
Timestamp: 633931191,2154	 X: 216,844186092963 Y:191,421406076602
Timestamp: 633931198,5449	 X: 219,581897787531 Y:192,9353723242
Timestamp: 633931210,3829	 X: 220,441157355628 Y:193,136752592011
Timestamp: 633931221,111	 X: 220,835587159846 Y:194,387348441214
Timestamp: 633931231,5715	 X: 222,79233889856 Y:195,148207506578
Timestamp: 633931243,6049	 X: 223,742489686761 Y:195,784939049707
Timestamp: 633931269,964	 X: 225,112587710462 Y:194,669074179281
Timestamp: 633931276,966	 X: 249,008284285098 Y:202,268751811827
Timestamp: 633931300,979	 X: 252,778366997594 Y:203,145742080339
Timestamp: 633931310,0762	 X: 262,527761217169 Y:205,430222994851
Timestamp: 633931320,8411	 X: 264,191590505644 Y:206,04516051048
Timestamp: 633931331,8856	 X: 267,565546640755 Y:207,904611245286
Timestamp: 633931343,2079	 X: 265,667091766568 Y:207,295229636837
Timestamp: 633931354,4547	 X: 267,020046724441 Y:208,157757393099
Timestamp: 633931364,8361	 X: 266,602801926202 Y:208,452842864234
Timestamp: 633931377,9389	 X: 266,41995151279 Y:208,785370193497
Timestamp: 633931387,7333	 X: 266,19689236423 Y:209,198820620722
Timestamp: 633931398,1017	 X: 265,999944297098 Y:209,844576800522
Timestamp: 633931424,9476	 X: 265,216432865242 Y:209,965156475722
Timestamp: 633931431,7823	 X: 264,944833108948 Y:207,780762537426
Timestamp: 633931443,0851	 X: 265,771789279819 Y:205,649562079862
Timestamp: 633931454,7969	 X: 266,042422176829 Y:204,615555015034
Timestamp: 633931464,8129	 X: 265,713752425674 Y:204,863789111416
Timestamp: 633931477,0981	 X: 265,835479166357 Y:204,31257785831
Timestamp: 633931488,9208	 X: 266,802763914161 Y:203,492680024022
Timestamp: 633931498,0495	 X: 267,537407844385 Y:203,02648140427
Timestamp: 633931510,5075	 X: 267,204557722575 Y:201,407441344944
Timestamp: 633931536,2316	 X: 267,551940796421 Y:201,81778396742
Timestamp: 633931543,4262	 X: 266,802353652758 Y:200,227441857509
Timestamp: 633931554,5734	 X: 255,005170763415 Y:196,124469319693
Timestamp: 633931566,6636	 X: 193,242655577805 Y:222,486057081856
Timestamp: 633931576,6869	 X: 174,964720373486 Y:233,120729143066
Timestamp: 633931588,0957	 X: 178,200280786081 Y:232,279594331794
Timestamp: 633931613,7907	 X: 179,143624105569 Y:232,113966427205
Timestamp: 633931621,3149	 X: 176,041562964498 Y:234,236790464183
Timestamp: 633931644,7854	 X: 175,318317323569 Y:234,805251646788
Timestamp: 633931654,5847	 X: 155,606779738528 Y:252,418949448748
Timestamp: 633931664,8056	 X: 155,754524012652 Y:252,676358963131
Timestamp: 633931676,2991	 X: 156,130916395263 Y:252,981617126861
Timestamp: 633931692,7355	 X: 156,422278585553 Y:252,455298748366
Timestamp: 633931698,7187	 X: 156,280209112424 Y:252,725277028238
Timestamp: 633931724,7753	 X: 155,920751265816 Y:253,578574839411
Timestamp: 633931731,9366	 X: 156,265932777618 Y:256,239346436892
Timestamp: 633931743,1014	 X: 161,826459530747 Y:257,277056318233
Timestamp: 633931756,7707	 X: 174,400666166584 Y:258,729013358965
Timestamp: 633931764,8783	 X: 183,787442586321 Y:260,103596104727
Timestamp: 633931776,5079	 X: 184,788800271573 Y:260,374884236278
Timestamp: 633931787,7918	 X: 187,509564889508 Y:261,91506805177
Timestamp: 633931803,81	 X: 189,879439187358 Y:262,382216147425
Timestamp: 633931809,7787	 X: 191,675915477466 Y:262,986824693357
Timestamp: 633931835,8215	 X: 199,720993387805 Y:263,289359628728
Timestamp: 633931843,0244	 X: 202,129428292428 Y:264,382352462249
Timestamp: 633931854,289	 X: 201,424575011927 Y:265,602948094341
Timestamp: 633931867,7661	 X: 201,487981309578 Y:266,484901164476
Timestamp: 633931876,082	 X: 198,825269360247 Y:265,782251798483
Timestamp: 633931887,3919	 X: 198,906637319487 Y:265,68059961015
Timestamp: 633931899,7901	 X: 199,046255113944 Y:265,294116900458
Timestamp: 633931909,3014	 X: 199,587122421893 Y:265,50771390228
Timestamp: 633931920,9925	 X: 200,599208757763 Y:266,063957702801
Timestamp: 633931946,5022	 X: 200,98821532082 Y:266,319313262768
Timestamp: 633931954,3984	 X: 202,626148738287 Y:267,128035588753
Timestamp: 633931964,9464	 X: 209,61180570974 Y:268,763076650629
Timestamp: 633931977,9328	 X: 217,450406009781 Y:270,460108874942
Timestamp: 633931987,5323	 X: 231,792609540198 Y:270,183393241687
Timestamp: 633931997,8483	 X: 238,538365248918 Y:269,851382094139
Timestamp: 633932024,9264	 X: 246,897878669301 Y:269,231699087684
Timestamp: 633932031,5856	 X: 273,166540096883 Y:268,505839475095
Timestamp: 633932043,0983	 X: 280,5485417749 Y:268,677636908542
Timestamp: 633932056,8705	 X: 302,840676752733 Y:267,656262928844
Timestamp: 633932064,703	 X: 306,296491331849 Y:267,795353766628
Timestamp: 633932075,6606	 X: 307,021520294426 Y:267,620809045116
Timestamp: 633932087,8528	 X: 306,09578844198 Y:265,987631784391
Timestamp: 633932098,048	 X: 306,230495084142 Y:265,823108415844
Timestamp: 633932109,0574	 X: 306,192216891415 Y:265,82235120734
Timestamp: 633932135,904	 X: 306,484567176403 Y:265,801084789675
Timestamp: 633932142,519	 X: 306,938102102716 Y:266,021463644825
Timestamp: 633932154,0114	 X: 307,204166759369 Y:266,247929688811
Timestamp: 633932166,8715	 X: 306,835855018621 Y:267,979465926058
Timestamp: 633932176,0119	 X: 306,645398275604 Y:268,492935272071
Timestamp: 633932187,4308	 X: 306,157730814509 Y:268,211531349936
Timestamp: 633932198,8969	 X: 306,133462946979 Y:267,580099883911
Timestamp: 633932209,0385	 X: 306,350435028351 Y:266,991447929798
Timestamp: 633932220,6872	 X: 306,348662027968 Y:267,322244151451
Timestamp: 633932231,2455	 X: 306,332981345184 Y:267,701996050589
Timestamp: 633932242,6289	 X: 306,124063060282 Y:268,297397857315
Timestamp: 633932254,0469	 X: 306,911939776359 Y:268,947751507759
Timestamp: 633932264,6118	 X: 306,46208630741 Y:270,500171790124
Timestamp: 633932276,8862	 X: 307,223976195456 Y:270,783193643399
Timestamp: 633932287,3757	 X: 313,485365764908 Y:270,713432455095
Timestamp: 633932298,1333	 X: 388,67032498035 Y:268,650006417679
Timestamp: 633932309,1304	 X: 395,910861302875 Y:268,738595713223
Timestamp: 633932322,9737	 X: 407,647709761364 Y:268,599907276571
Timestamp: 633932331,466	 X: 411,409507519045 Y:267,880460316032
Timestamp: 633932342,912	 X: 413,982766267601 Y:267,258500041751
Timestamp: 633932354,436	 X: 416,932359891795 Y:266,974577650614
Timestamp: 633932364,3499	 X: 417,157062198778 Y:267,170331764815
Timestamp: 633932376,2907	 X: 418,732287218035 Y:267,435385232065
Timestamp: 633932401,4238	 X: 419,532632402509 Y:265,858462386622
Timestamp: 633932409,4452	 X: 419,595891486325 Y:266,435022946124
Timestamp: 633932420,5794	 X: 419,378281291397 Y:267,025893727471
Timestamp: 633932431,3487	 X: 419,521106352266 Y:267,95716792815
Timestamp: 633932447,4561	 X: 421,025044207674 Y:268,358508707378
Timestamp: 633932454,0294	 X: 421,158354556888 Y:268,40632272288
Timestamp: 633932464,4236	 X: 421,746124607266 Y:269,42992945939
Timestamp: 633932477,4849	 X: 421,409802908605 Y:269,288758355931
Timestamp: 633932487,4274	 X: 421,285901808905 Y:270,229663265561
Timestamp: 633932497,9211	 X: 421,273070975431 Y:270,327530664407
Timestamp: 633932509,4226	 X: 421,025214426611 Y:270,892206641612
Timestamp: 633932520,5444	 X: 421,481740154544 Y:271,81252126073
Timestamp: 633932530,9751	 X: 421,892887021911 Y:271,906243236827
Timestamp: 633932556,5193	 X: 429,244957306202 Y:271,008319046488
Timestamp: 633932564,5287	 X: 437,154746871161 Y:269,754882494303
Timestamp: 633932575,9217	 X: 445,585449433319 Y:268,511126100925
Timestamp: 633932588,0709	 X: 446,725147751001 Y:268,3576710574
Timestamp: 633932597,875	 X: 447,2978620116 Y:268,419910589672
Timestamp: 633932609,7816	 X: 447,813822138286 Y:268,373323942626
Timestamp: 633932635,2621	 X: 447,192707408481 Y:267,137375339162
Timestamp: 633932642,3108	 X: 445,604009903307 Y:266,619007617349
Timestamp: 633932653,7442	 X: 434,916834872832 Y:265,646279222611
Timestamp: 633932666,5618	 X: 399,412256519146 Y:259,026384668433
Timestamp: 633932676,2526	 X: 397,625078208233 Y:258,976769943591
Timestamp: 633932687,4587	 X: 395,896157207802 Y:259,053491306725
Timestamp: 633932712,3084	 X: 393,082481218224 Y:258,675792715184
Timestamp: 633932721,0367	 X: 389,341639960128 Y:257,321842823373
Timestamp: 633932731,4328	 X: 388,580813011662 Y:257,50824452119
Timestamp: 633932744,3445	 X: 387,516351269164 Y:257,802083526079
Timestamp: 633932753,9773	 X: 385,707116972013 Y:256,880178359248
Timestamp: 633932764,4225	 X: 384,807633552801 Y:256,361559353534
Timestamp: 633932776,1951	 X: 384,50463071652 Y:256,338773403418
Timestamp: 633932787,2136	 X: 384,311213643849 Y:256,235256833112
Timestamp: 633932797,582	 X: 384,952711528269 Y:256,060491018398
Timestamp: 633932809,3932	 X: 385,011072693645 Y:255,826022453024
Timestamp: 633932823,0072	 X: 385,663495367075 Y:255,993700379055
Timestamp: 633932830,4834	 X: 447,214247059671 Y:259,332760486635
Timestamp: 633932842,5123	 X: 449,601499033116 Y:259,550429628845
Timestamp: 633932868,8457	 X: 455,666927208916 Y:259,987084778465
Timestamp: 633932875,9183	 X: 460,998594646359 Y:260,701309926483
Timestamp: 633932886,7549	 X: 465,891004707563 Y:258,753289286801
Timestamp: 633932899,8496	 X: 468,240184996722 Y:258,734775010936
Timestamp: 633932909,2263	 X: 470,348802878667 Y:257,195483695944
Timestamp: 633932920,0549	 X: 469,641811836333 Y:260,029010989384
Timestamp: 633932930,9604	 X: 469,3846062307 Y:259,706174712689
Timestamp: 633932946,8534	 X: 469,58341386776 Y:260,129003733703
Timestamp: 633932953,7987	 X: 467,537338665947 Y:262,978394304308
Timestamp: 633932964,2937	 X: 467,319904262784 Y:264,57489066731
Timestamp: 633932976,8432	 X: 467,799567136967 Y:264,048748291424
Timestamp: 633932987,1044	 X: 468,705534028419 Y:262,775194033448
Timestamp: 633932997,7418	 X: 468,825799494593 Y:262,261983209623
Timestamp: 633933009,2862	 X: 469,0443304865 Y:261,266765498883
Timestamp: 633933023,8458	 X: 469,117588981042 Y:261,218961307655
Timestamp: 633933031,1588	 X: 474,721439579176 Y:259,21482769651
Timestamp: 633933042,5231	 X: 472,735503080682 Y:259,903889921396
Timestamp: 633933055,8412	 X: 481,305907685499 Y:263,02167229274
Timestamp: 633933064,1287	 X: 599,702434037361 Y:311,748445983823
Timestamp: 633933075,9653	 X: 618,165195499305 Y:321,45576091257
Timestamp: 633933086,5652	 X: 624,958593594166 Y:325,313299450901
Timestamp: 633933097,3748	 X: 631,053773907974 Y:328,951134697536
Timestamp: 633933109,001	 X: 638,696837068269 Y:331,781367832985
Timestamp: 633933133,8842	 X: 646,584987580208 Y:335,42044512221
Timestamp: 633933142,124	 X: 648,704775112305 Y:337,78682090503
Timestamp: 633933152,9673	 X: 649,775485078742 Y:337,581238045065
Timestamp: 633933165,9628	 X: 650,166902181649 Y:336,080595918782
Timestamp: 633933174,8131	 X: 650,13736399065 Y:336,101450688037
Timestamp: 633933186,4483	 X: 648,858952458641 Y:333,012459909046
Timestamp: 633933197,5607	 X: 647,694387460761 Y:331,569506477592
Timestamp: 633933207,9524	 X: 647,509819333035 Y:331,785824796619
Timestamp: 633933219,6706	 X: 646,582007773345 Y:333,768743598409
Timestamp: 633933230,3366	 X: 646,322520036186 Y:334,180670277991
Timestamp: 633933241,1962	 X: 646,2569617511 Y:333,214011071475
Timestamp: 633933253,3615	 X: 646,617609970244 Y:332,901646018389
Timestamp: 633933262,8022	 X: 646,538470844427 Y:330,842965390692
Timestamp: 633933275,6079	 X: 646,893556111175 Y:329,8695768521
Timestamp: 633933286,4092	 X: 647,07189960995 Y:328,277914477066
Timestamp: 633933296,8278	 X: 647,098594085839 Y:328,414715844562
Timestamp: 633933322,6119	 X: 647,424977369883 Y:332,101124626602
Timestamp: 633933330,5359	 X: 647,301969787767 Y:333,801513247678
Timestamp: 633933341,5388	 X: 647,888922934526 Y:336,234434890394
Timestamp: 633933354,588	 X: 648,069462799206 Y:336,949854427992
Timestamp: 633933363,9038	 X: 648,447131044824 Y:339,288899187388
Timestamp: 633933375,0281	 X: 649,175708953045 Y:341,267168472482
Timestamp: 633933386,5492	 X: 649,281393283687 Y:342,169076360011
Timestamp: 633933397,1935	 X: 650,247002649803 Y:343,655177347741
Timestamp: 633933408,2976	 X: 650,20574560301 Y:343,308934081824
Timestamp: 633933419,7051	 X: 654,852987693553 Y:345,44162712453
Timestamp: 633933430,3372	 X: 697,798751552023 Y:359,000829561065
Timestamp: 633933441,6185	 X: 709,660313557183 Y:362,9298794616
Timestamp: 633933453,0497	 X: 711,475646135374 Y:363,388703994144
Timestamp: 633933465,5708	 X: 712,058754601199 Y:363,665116301118
Timestamp: 633933475,0118	 X: 716,029165144584 Y:365,164848962059
Timestamp: 633933486,3981	 X: 717,887036864265 Y:366,229083503554
Timestamp: 633933512,8489	 X: 719,763134675163 Y:367,276950502012
Timestamp: 633933519,8211	 X: 726,091301087596 Y:370,529056325038
Timestamp: 633933544,8454	 X: 728,745481757873 Y:370,214236954741
Timestamp: 633933553,1257	 X: 793,732436142821 Y:361,2138085295
Timestamp: 633933562,9068	 X: 987,713606694785 Y:347,62745422938
Timestamp: 633933576,8126	 X: 936,525859716854 Y:350,85238052675
Timestamp: 633933586,2878	 X: 1051,10775523821 Y:349,283900451871
Timestamp: 633933596,2162	 X: 1069,72040891465 Y:350,128262254621
Timestamp: 633933608,8316	 X: 1100,7481383951 Y:351,118130759156
Timestamp: 633933619,7156	 X: 1122,74693649141 Y:352,171199843567
Timestamp: 633933629,075	 X: 1110,70196718769 Y:354,759898875274
Timestamp: 633933655,8163	 X: 1258,46665791133 Y:356,915261479487
Timestamp: 633933662,7529	 X: 1331,74233816139 Y:360,252951654705
Timestamp: 633933674,0195	 X: 1331,36374907947 Y:360,552238598498
Timestamp: 633933687,8428	 X: 1322,75790391678 Y:366,177393531431
Timestamp: 633933696,1369	 X: 1323,95470537211 Y:366,619214613505
Timestamp: 633933708,6115	 X: 1328,4029150331 Y:367,788426098644
Timestamp: 633933719,4318	 X: 1329,18780384072 Y:367,056721300091
Timestamp: 633933734,8799	 X: 1329,59528975748 Y:366,980691569387
Timestamp: 633933742,2996	 X: 1329,53534020187 Y:368,273636856187
Timestamp: 633933752,877	 X: 1329,5992320929 Y:370,849458124056
Timestamp: 633933766,2108	 X: 1329,58829018088 Y:371,097135342726
Timestamp: 633933775,2313	 X: 1330,6082201227 Y:371,616459527473
Timestamp: 633933785,4764	 X: 1331,72836587047 Y:373,535826910875
Timestamp: 633933798,2231	 X: 1331,32743665903 Y:374,522373842196
Timestamp: 633933808,782	 X: 1331,772210687 Y:375,002391314514
Timestamp: 633933818,9308	 X: 1330,21011038663 Y:375,325130465004
Timestamp: 633933830,1839	 X: 1330,6127743995 Y:375,674835606762
Timestamp: 633933841,8067	 X: 1330,69106527733 Y:375,37678286079
Timestamp: 633933852,0944	 X: 1331,57519673939 Y:373,229479292815
Timestamp: 633933878,2879	 X: 1331,85625279349 Y:372,354899478143
Timestamp: 633933885,6216	 X: 1331,70794420642 Y:372,99562149249
Timestamp: 633933896,4695	 X: 1334,01295578575 Y:376,151333138691
Timestamp: 633933909,389	 X: 1333,891405453 Y:375,182258446099
Timestamp: 633933918,9642	 X: 1334,05229614816 Y:375,135236935365
Timestamp: 633933929,6333	 X: 1334,88911189588 Y:374,402148012844
Timestamp: 633933957,3551	 X: 1337,06627336153 Y:371,992858003931
Timestamp: 633933963,3544	 X: 1339,88927614385 Y:371,286536943451
Timestamp: 633933975,2469	 X: 1339,15317425409 Y:372,824890253788
Timestamp: 633933988,737	 X: 1339,35809371728 Y:372,229735796632
Timestamp: 633933996,1306	 X: 1339,75739908685 Y:370,963235815983
Timestamp: 633934008,4536	 X: 1340,03348545257 Y:370,843841243015
Timestamp: 633934020,5838	 X: 1340,18209199549 Y:370,851085709181
Timestamp: 633934029,0751	 X: 1340,90430908083 Y:370,589278260957
Timestamp: 633934042,1195	 X: 1341,44147851254 Y:370,576917291646
Timestamp: 633934066,5609	 X: 1340,10586584196 Y:369,475337606987
Timestamp: 633934075,3921	 X: 1338,80912709786 Y:368,204503344277
Timestamp: 633934085,2299	 X: 1338,60066445885 Y:367,892296393444
Timestamp: 633934098,0108	 X: 1338,53395398841 Y:367,761614949068
Timestamp: 633934108,3742	 X: 1338,38317645645 Y:367,115404590147
Timestamp: 633934118,2723	 X: 1338,20543998431 Y:366,021853594677
Timestamp: 633934145,0278	 X: 1337,7426946923 Y:364,58732193484
Timestamp: 633934151,8628	 X: 1337,31910523043 Y:363,569526520467
Timestamp: 633934176,9776	 X: 1338,09412357258 Y:364,579805119023
Timestamp: 633934177,0036	 X: 1338,51234638879 Y:364,797094482397
Timestamp: 633934185,2994	 X: 1339,17091905493 Y:365,889987721448
Page : 2 Time : 18/12/2022 15:21:27
Timestamp: 633934195,5363	 X: 1339,60122823042 Y:366,323298738383
Timestamp: 633934222,9313	 X: 1339,72133820398 Y:366,337626146422
Timestamp: 633934228,4637	 X: 1340,57240312556 Y:366,178143643202
Timestamp: 633934241,66	 X: 1340,8121885399 Y:365,944696201139
Timestamp: 633934253,9758	 X: 1340,89501386136 Y:362,080094960184
Timestamp: 633934262,1751	 X: 1341,16302226164 Y:360,674460910841
Timestamp: 633934274,834	 X: 1341,56492941997 Y:360,305621030241
Timestamp: 633934284,9617	 X: 1342,52251198541 Y:358,896721462952
Timestamp: 633934301,0004	 X: 1343,44295527431 Y:358,764767401896
Timestamp: 633934308,3367	 X: 1343,63297719692 Y:361,241777307884
Timestamp: 633934332,9753	 X: 1343,92885440274 Y:362,070324534419
Timestamp: 633934333,0101	 X: 1344,36973880197 Y:361,341206112206
Timestamp: 633934341,783	 X: 1344,56234738172 Y:361,285872197163
Timestamp: 633934351,6016	 X: 1344,32248476435 Y:363,217913818796
Timestamp: 633934364,0035	 X: 1345,03915266904 Y:366,301377902754
Timestamp: 633934374,8438	 X: 1345,47840698487 Y:365,926379679206
Timestamp: 633934384,9501	 X: 1345,57551285812 Y:366,405291995684
Timestamp: 633934411,9859	 X: 1345,64719914288 Y:366,393519135333
Timestamp: 633934412,0126	 X: 1346,4904904732 Y:366,702994773731
Timestamp: 633934418,374	 X: 1346,67667378124 Y:365,073402722614
Timestamp: 633934442,9937	 X: 1346,75430052797 Y:364,871389053647
Timestamp: 633934443,0093	 X: 1347,09904906806 Y:363,193349277073
Timestamp: 633934451,8725	 X: 1347,21793088552 Y:362,933027161142
Timestamp: 633934462,3459	 X: 1347,52630526551 Y:362,864310947666
Timestamp: 633934490,3838	 X: 1347,59257249648 Y:360,904294029142
Timestamp: 633934495,6971	 X: 1347,89582017253 Y:360,25241772128
Timestamp: 633934522,3729	 X: 1347,5665940812 Y:358,285988649622
Timestamp: 633934528,8077	 X: 1350,56518629449 Y:362,177481370925
Timestamp: 633934541,3633	 X: 1351,80542125108 Y:367,709761189828
Timestamp: 633934552,0612	 X: 1352,00140133309 Y:368,382198230239
Timestamp: 633934562,9054	 X: 1352,35183520529 Y:369,657363885841
Timestamp: 633934575,0983	 X: 1353,14867980768 Y:371,287277637746
Timestamp: 633934584,9877	 X: 1353,09332516201 Y:371,260164086348
Timestamp: 633934599,196	 X: 1353,01276609861 Y:371,433985175842
Timestamp: 633934608,1262	 X: 1352,99702537007 Y:370,958065201312
Timestamp: 633934618,3884	 X: 1354,41026483358 Y:363,223013131808
Timestamp: 633934630,527	 X: 1354,89093408633 Y:359,539180278811
Timestamp: 633934641,3884	 X: 1354,75878708687 Y:359,679121932318
Timestamp: 633934651,6231	 X: 1354,41225299321 Y:360,501691288867
Timestamp: 633934662,5203	 X: 1352,39278262205 Y:365,539909161599
Timestamp: 633934674,9919	 X: 1351,98535228046 Y:365,658246276823
Timestamp: 633934685,3064	 X: 1351,68089359422 Y:364,835039273057
Timestamp: 633934696,3396	 X: 1351,80782931576 Y:363,401465636776
Timestamp: 633934709,5745	 X: 1352,05721166474 Y:363,534212454184
Timestamp: 633934718,4399	 X: 1352,02478199686 Y:363,422625508769
Timestamp: 633934729,3986	 X: 1351,89743659437 Y:363,564311403209
Timestamp: 633934741,5302	 X: 1352,52538998377 Y:362,147431286552
Timestamp: 633934751,6353	 X: 1352,57509148985 Y:362,096607563723
Timestamp: 633934762,7508	 X: 1352,98460516813 Y:362,496639583079
Timestamp: 633934789,5642	 X: 1352,97731823695 Y:362,697016182726
Timestamp: 633934795,9511	 X: 1351,9902521381 Y:364,862629087174
Timestamp: 633934807,9982	 X: 1350,71854534638 Y:367,039611061132
Timestamp: 633934819,6068	 X: 1339,01910311289 Y:362,253297978838
Timestamp: 633934829,6332	 X: 1237,95727379172 Y:322,436176101001
Timestamp: 633934841,5499	 X: 1051,4893760926 Y:249,440645517921
Timestamp: 633934851,5389	 X: 699,734161606831 Y:139,139724114961
Timestamp: 633934862,6385	 X: 760,630582949666 Y:160,311260485408
Timestamp: 633934874,3631	 X: 678,846187262958 Y:153,750433925386
Timestamp: 633934884,7901	 X: 656,82635766453 Y:150,658499679395
Timestamp: 633934898,5749	 X: 631,670833637545 Y:146,779403216711
Timestamp: 633934907,7326	 X: 570,265518030594 Y:130,531964531595
Timestamp: 633934917,9213	 X: 504,762609523246 Y:112,189325168201
Timestamp: 633934929,1818	 X: 400,556519734918 Y:101,544935498424
Timestamp: 633934941,1839	 X: 289,959360616342 Y:95,4545562449856
Timestamp: 633934951,6445	 X: 267,107109350079 Y:94,8898779142261
Timestamp: 633934962,5742	 X: 270,966828571746 Y:96,2250492306117
Timestamp: 633934974,454	 X: 258,777015605095 Y:96,6151206692134
Timestamp: 633934984,8369	 X: 258,347323584279 Y:97,1143898939021
Timestamp: 633934995,7178	 X: 257,189918873336 Y:97,7892870193996
Timestamp: 633935008,5577	 X: 256,580835268039 Y:98,780329298273
Timestamp: 633935018,0194	 X: 256,465086304229 Y:100,685334303185
Timestamp: 633935029,1999	 X: 256,318108443297 Y:102,02745016655
Timestamp: 633935054,5529	 X: 257,341886490818 Y:101,688072267632
Timestamp: 633935062,4122	 X: 260,347573653038 Y:103,38326243503
Timestamp: 633935074,2943	 X: 259,881850423756 Y:103,502605680124
Timestamp: 633935085,5974	 X: 261,06727312052 Y:106,276893918689
Timestamp: 633935095,808	 X: 261,147526677628 Y:108,459748556765
Timestamp: 633935107,3809	 X: 261,524650322736 Y:107,679648871435
Timestamp: 633935133,5528	 X: 255,562526598103 Y:109,994283308083
Timestamp: 633935141,4429	 X: 192,917706868339 Y:115,94044448862
Timestamp: 633935151,9519	 X: 186,521240911544 Y:116,719087094365
Timestamp: 633935165,5862	 X: 180,338132144859 Y:117,765759653352
Timestamp: 633935174,3478	 X: 174,103336283868 Y:118,630411177229
Timestamp: 633935185,2039	 X: 169,234093146381 Y:119,304535306653
Timestamp: 633935197,5457	 X: 158,406646559157 Y:120,502488379632
Timestamp: 633935207,4299	 X: 155,319036190966 Y:120,970740261771
Timestamp: 633935218,6507	 X: 157,358301797988 Y:121,997485492385
Timestamp: 633935244,5996	 X: 158,484508629293 Y:122,36836571004
Timestamp: 633935251,7945	 X: 160,24389569988 Y:121,246746841719
Timestamp: 633935275,5989	 X: 160,51295540088 Y:121,288988163312
Timestamp: 633935285,1505	 X: 163,196428655713 Y:122,360435698634
Timestamp: 633935295,6163	 X: 164,09748961087 Y:123,181504227118
Timestamp: 633935321,5669	 X: 163,900479336772 Y:122,937014729211
Timestamp: 633935328,9746	 X: 170,110195120145 Y:115,034653114661
Timestamp: 633935340,6809	 X: 174,462900619402 Y:108,880627237796
Timestamp: 633935352,0238	 X: 178,7515836211 Y:103,71938669243
Timestamp: 633935367,2946	 X: 179,924471808685 Y:101,977566858976
Timestamp: 633935374,0743	 X: 181,021670235161 Y:99,9059469080754
Timestamp: 633935385,3828	 X: 181,355092563263 Y:98,3047558628946
Timestamp: 633935395,6674	 X: 182,38373304677 Y:96,81898813162
Timestamp: 633935407,5625	 X: 183,265524267369 Y:97,0450215826455
Timestamp: 633935418,6172	 X: 183,443942549582 Y:97,2417315867311
Timestamp: 633935444,9134	 X: 182,598154098617 Y:97,8078386227274
Timestamp: 633935451,8873	 X: 182,311967956739 Y:97,3055704125734
Timestamp: 633935476,9016	 X: 182,475827731156 Y:97,480324754247
Timestamp: 633935485,192	 X: 183,594986272789 Y:98,6698110448935
Timestamp: 633935495,5597	 X: 183,759859188143 Y:99,0944962283586
Timestamp: 633935508,2533	 X: 184,042098043641 Y:99,1233031050054
Timestamp: 633935518,4408	 X: 184,09596152806 Y:98,7117450167511
Timestamp: 633935528,8407	 X: 184,674711508524 Y:98,6837425923738
Timestamp: 633935554,9641	 X: 184,910965257274 Y:98,3966318900945
Timestamp: 633935562,2412	 X: 185,578222081009 Y:97,6662231132353
Timestamp: 633935573,8613	 X: 185,902101932665 Y:97,1426532262703
Timestamp: 633935585,6922	 X: 185,767688505186 Y:97,2385947267864
Timestamp: 633935595,5119	 X: 186,23148526079 Y:98,2751281487951
Timestamp: 633935607,0353	 X: 185,640925958346 Y:99,1211612981207
Timestamp: 633935618,3616	 X: 185,733517363658 Y:98,6482392064047
Timestamp: 633935632,2544	 X: 184,888253913195 Y:98,3296957955725
Timestamp: 633935640,5164	 X: 184,729018868119 Y:98,4118073557213
Timestamp: 633935651,7368	 X: 184,640866286957 Y:98,544743253553
Timestamp: 633935664,2785	 X: 184,256089434773 Y:99,6043943494214
Timestamp: 633935673,6047	 X: 184,482951596527 Y:99,6073812227978
Timestamp: 633935685,0099	 X: 184,687947253311 Y:99,3141786950666
Timestamp: 633935695,4429	 X: 184,528533984177 Y:99,1123808250047
Timestamp: 633935706,8387	 X: 184,517193140242 Y:98,8048504933719
Timestamp: 633935718,068	 X: 184,799550700945 Y:97,4228511009638
Timestamp: 633935742,7341	 X: 185,26917857842 Y:96,9650684949184
Timestamp: 633935751,3754	 X: 186,672814481706 Y:97,561167039318
Timestamp: 633935761,9145	 X: 187,237433116127 Y:97,3455202046071
Timestamp: 633935773,5319	 X: 193,637256517201 Y:97,4807427262035
Timestamp: 633935788,6891	 X: 216,894855021256 Y:98,4256957297506
Timestamp: 633935795,3754	 X: 224,645646108969 Y:99,0488075120446
Timestamp: 633935807,238	 X: 232,727150939962 Y:99,7401274156063
Timestamp: 633935818,2053	 X: 239,14730698344 Y:100,62907108548
Timestamp: 633935828,6816	 X: 244,774737162272 Y:101,253585230031
Timestamp: 633935840,2762	 X: 248,800837896447 Y:101,700249963976
Timestamp: 633935866,6085	 X: 264,584602005153 Y:103,330315794435
Timestamp: 633935873,531	 X: 263,565652977067 Y:102,50472261914
Timestamp: 633935884,5801	 X: 264,97324390492 Y:103,388029216886
Timestamp: 633935897,2	 X: 264,477940659014 Y:102,373224447843
Timestamp: 633935907,068	 X: 264,116225817311 Y:101,09535608543
Timestamp: 633935918,0891	 X: 262,808465522409 Y:98,6789061353021
